Episode,Reward
48903,-220.27287
48904,-23.290894
48905,-220.4292
48906,-173.33075
48907,-33.863113
48908,-26.258308
48909,-26.483282
48910,-294.21674
48911,-124.27572
48912,-193.73383
48913,-41.707634
48914,-22.39173
48915,-33.3984
48916,-44.87481
48917,-34.037415
48918,-32.5591
48919,-35.792854
48920,-27.021244
48921,-149.84029
48922,-169.2482
48923,-37.108185
48924,-51.7051
48925,-449.6824
48926,-194.33917
48927,-59.230087
48928,-347.232
48929,37.362953
48930,-288.93225
48931,-158.2938
48932,-252.72122
48933,-158.96797
48934,-251.76106
48935,-217.63615
48936,-318.38626
48937,-355.561
48938,-167.05144
48939,-272.5182
48940,40.642952
48941,-162.03134
48942,-237.54716
48943,-223.39977
48944,-296.75467
48945,-138.58675
48946,-48.156975
48947,-335.4825
48948,-430.04495
48949,-330.9209
48950,-41.8451
48951,-174.19931
48952,-34.598873
48953,-149.91623
48954,-29.237415
48955,-136.11531
48956,-21.083168
48957,-42.90306
48958,-144.83865
48959,-131.19899
48960,-250.83302
48961,-32.09054
48962,-209.35902
48963,-123.69422
48964,-25.657124
48965,-124.95682
48966,-344.45648
48967,-399.4558
48968,-448.41693
48969,-138.16817
48970,-448.50638
48971,-264.451
48972,-368.2183
48973,-222.54684
48974,-249.07973
48975,-277.03278
48976,-229.16158
48977,-139.37294
48978,34.811714
48979,-198.17921
48980,-186.22244
48981,30.431215
48982,-264.08905
48983,-311.35645
48984,-25.8727
48985,-228.90813
48986,-183.23148
48987,-241.533
48988,-511.98175
48989,-268.54578
48990,-158.55655
48991,-143.3806
48992,-28.688286
48993,-25.779049
48994,-181.47443
48995,-43.510822
48996,-287.9024
48997,-281.48975
48998,-170.30814
48999,-179.12515
49000,-163.82578
49001,-364.22726
49002,-363.639
49003,-194.12068
49004,-255.14995
49005,-223.39816
49006,38.15561
49007,-187.89163
49008,-307.86746
49009,-181.3193
49010,-339.47308
49011,-142.5535
49012,-173.14117
49013,37.269295
49014,-130.59338
49015,-149.97333
49016,-278.4159
49017,-493.94345
49018,-386.26352
49019,34.809162
49020,-200.01772
49021,-284.8129
49022,-284.86978
49023,-321.4035
49024,-357.11987
49025,27.905643
49026,-280.10574
49027,-267.44763
49028,-303.48007
49029,-179.61609
49030,12.91003
49031,-458.28265
49032,-280.1726
49033,-154.68518
49034,-198.35506
49035,25.142952
49036,-172.73743
49037,-279.02075
49038,-177.47604
49039,31.802883
49040,-214.64972
49041,-204.91383
49042,-258.78754
49043,-269.72675
49044,-191.90129
49045,-239.18138
49046,-266.56714
49047,25.305325
49048,-166.45917
49049,-146.68515
49050,-176.93079
49051,-171.95978
49052,-307.27295
49053,18.295788
49054,-181.10507
49055,-472.68542
49056,-127.53249
49057,-368.25867
49058,-218.4606
49059,-320.48596
49060,-162.58505
49061,-284.75592
49062,-136.06857
49063,-160.7189
49064,-175.89502
49065,-298.2555
49066,-276.2068
49067,-143.45706
49068,-457.93155
49069,-275.00482
49070,-181.3853
49071,-362.13455
49072,-278.67062
49073,-260.83496
49074,-299.48932
49075,-323.36438
49076,-165.25778
49077,-189.04477
49078,-129.80664
49079,-377.38342
49080,-475.70325
49081,-176.94061
49082,-187.67865
49083,-231.04823
49084,-186.59137
49085,-156.14786
49086,-185.46753
49087,1.2394829
49088,-327.27094
49089,-185.78763
49090,-164.5692
49091,-161.30038
49092,-312.8494
49093,-317.05157
49094,-157.78284
49095,-455.38202
49096,-238.24043
49097,-158.34912
49098,-249.43587
49099,-304.0539
49100,-153.78854
49101,-328.0918
49102,-354.21808
49103,-324.26086
49104,-141.40799
49105,-224.61151
49106,-182.85684
49107,-166.16608
49108,-159.80557
49109,-241.14738
49110,-175.04485
49111,-203.89473
49112,-318.29553
49113,15.934729
49114,-179.07622
49115,-220.2948
49116,-251.70558
49117,-297.71704
49118,39.410507
49119,-240.1708
49120,-402.34192
49121,-316.83545
49122,-306.2423
49123,-488.0113
49124,41.83583
49125,-236.7571
49126,33.76761
49127,-225.73145
49128,-140.49007
49129,-169.82936
49130,-170.45248
49131,-160.90213
49132,-153.43016
49133,-0.9212513
49134,-262.27573
49135,-146.56584
49136,-9.929331
49137,-171.7756
49138,-264.6057
49139,-11.014616
49140,-282.2213
49141,-178.63522
49142,-125.55702
49143,-281.78714
49144,-519.96765
49145,-380.2639
49146,-190.17053
49147,-157.33269
49148,-133.8166
49149,-148.78865
49150,-224.63394
49151,-223.47778
49152,-153.34369
49153,-18.414364
49154,-305.4438
49155,-179.07559
49156,-350.3709
49157,-186.41498
49158,-298.65088
49159,-373.05463
49160,-444.24072
49161,-460.11093
49162,-360.75967
49163,-200.46478
49164,-343.62402
49165,-194.92923
49166,-136.64664
49167,-146.28426
49168,3.9905796
49169,-523.47205
49170,-208.99464
49171,-265.5511
49172,-107.295044
49173,-202.27834
49174,-189.38373
49175,-246.5785
49176,-490.68365
49177,-14.276707
49178,-147.9032
49179,-148.80583
49180,-259.3598
49181,-267.81036
49182,-16.707323
49183,-129.88031
49184,-3.7832088
49185,-329.1209
49186,-142.11816
49187,-419.1182
49188,-8.761818
49189,-347.0802
49190,-151.09464
49191,-267.1314
49192,-532.9928
49193,-359.72253
49194,-130.92862
49195,-401.04938
49196,-167.19003
49197,-293.797
49198,-188.34991
49199,-319.29773
49200,-317.76428
49201,-207.13092
49202,-266.27087
49203,-300.09375
49204,-373.25116
49205,-216.7867
49206,-359.06738
49207,-244.03433
49208,-10.971105
49209,-126.47842
49210,-149.04323
49211,-1.3757458
49212,-127.22299
49213,-15.041523
49214,-168.62692
49215,-128.54881
49216,-207.58893
49217,-13.2207365
49218,-31.262697
49219,-263.52472
49220,-254.32388
49221,-231.24922
49222,-464.12418
49223,-126.67756
49224,-96.84068
49225,-247.90727
49226,-24.53157
49227,-146.2238
49228,-167.8243
49229,-148.71317
49230,-145.12991
49231,-133.69144
49232,-25.64447
49233,-263.9095
49234,-159.50035
49235,-196.64297
49236,-149.4833
49237,-29.92409
49238,-19.583038
49239,-132.76288
49240,-182.7448
49241,-25.536325
49242,-122.12576
49243,-38.586014
49244,-301.64188
49245,-135.0714
49246,-164.83374
49247,-135.61479
49248,-373.2099
49249,-176.3975
49250,-208.75279
49251,-221.08191
49252,-221.2563
49253,-476.24762
49254,-286.82635
49255,-152.40474
49256,-148.78424
49257,-151.74278
49258,-392.46997
49259,-155.8182
49260,-206.40785
49261,38.73934
49262,-145.92288
49263,-225.77069
49264,-500.40347
49265,-295.9862
49266,-185.24619
49267,-291.3612
49268,42.995308
49269,-221.09314
49270,-154.27423
49271,-346.432
49272,-317.34647
49273,-476.5451
49274,-516.33826
49275,-1.872261
49276,-12.390282
49277,-157.14645
49278,-11.246874
49279,-170.93535
49280,-99.17028
49281,-131.70409
49282,-16.05089
49283,-2.8614063
49284,-128.88922
49285,-181.87619
49286,-252.03244
49287,-200.21606
49288,-208.67662
49289,-148.72794
49290,-170.97281
49291,-159.15514
49292,-137.73383
49293,-8.294767
49294,-300.352
49295,-12.549839
49296,-446.15753
49297,-20.395416
49298,-20.138172
49299,-22.763247
49300,10.669336
49301,-18.072113
49302,-187.90822
49303,30.05415
49304,-25.4906
49305,-371.20718
49306,-506.9239
49307,43.02429
49308,-155.3116
49309,-125.62556
49310,-22.290756
49311,-129.21841
49312,-400.354
49313,-174.64261
49314,-217.17468
49315,-22.483282
49316,-129.77737
49317,-360.88184
49318,-23.115788
49319,-359.6887
49320,-141.12091
49321,-26.977139
49322,-20.873507
49323,-19.106108
49324,-139.13799
49325,-147.17969
49326,-36.32373
49327,-22.02998
49328,-24.402359
49329,-23.819565
49330,-118.080444
49331,-169.72806
49332,-136.41513
49333,-190.85724
49334,-20.30605
49335,-31.709518
49336,-21.594074
49337,-32.153854
49338,-137.15924
49339,-430.41858
49340,-152.5631
49341,-175.70892
49342,-141.61916
49343,-172.05246
49344,-25.00084
49345,-132.97415
49346,-172.91635
49347,-248.26193
49348,-187.6841
49349,-190.1582
49350,-147.49371
49351,-38.68493
49352,-141.95715
49353,-165.97095
49354,-131.06001
49355,-176.71393
49356,-130.22246
49357,-197.6563
49358,-18.155048
49359,-500.7275
49360,-23.045868
49361,-23.803383
49362,-500.45486
49363,-29.063545
49364,-488.92224
49365,-184.0572
49366,-292.84583
49367,-45.757885
49368,-21.907944
49369,-135.61621
49370,-29.203285
49371,-472.5025
49372,-17.825937
49373,-192.7214
49374,-29.421497
49375,-168.66924
49376,-216.82767
49377,-517.30194
49378,-176.33875
49379,-142.13577
49380,-10.181483
49381,-19.073334
49382,-20.961086
49383,-144.43317
49384,-28.688381
49385,-27.686451
49386,-28.072113
49387,-25.393778
49388,-13.7573595
49389,-28.381357
49390,-205.6394
49391,-30.13168
49392,-26.499205
49393,-153.30986
49394,-235.00876
49395,-270.66064
49396,-206.01111
49397,-204.93466
49398,-249.04248
49399,-188.67047
49400,-19.24332
49401,-206.65881
49402,-128.83838
49403,-181.53287
49404,-210.97733
49405,-149.38689
49406,-147.15022
49407,-21.474024
49408,-454.89777
49409,-29.854725
49410,-190.12982
49411,-366.15112
49412,-354.14276
49413,-177.67812
49414,-334.94495
49415,-23.938046
49416,-136.56372
49417,-154.09346
49418,-304.0758
49419,-180.83307
49420,-30.49054
49421,-165.45163
49422,-156.52821
49423,-268.76086
49424,-280.1142
49425,-143.72081
49426,-144.36292
49427,-217.62564
49428,-127.99162
49429,-150.49944
49430,-25.38667
49431,-169.5906
49432,-27.25264
49433,-198.26288
49434,-33.818768
49435,-128.20863
49436,-18.98577
49437,-536.58765
49438,-21.243423
49439,-28.801565
49440,-158.65048
49441,-156.20262
49442,-26.08445
49443,-339.57355
49444,-197.83446
49445,-129.76135
49446,-35.276253
49447,-32.01094
49448,-131.31396
49449,-490.16275
49450,-199.11717
49451,-33.98609
49452,-509.26715
49453,-143.40955
49454,-29.714521
49455,-466.0638
49456,-183.75488
49457,-29.494999
49458,-141.4008
49459,24.829777
49460,-138.23033
49461,39.96433
49462,-314.0318
49463,26.869328
49464,-21.471146
49465,-28.52416
49466,-331.55563
49467,-327.33075
49468,-212.16586
49469,-241.36458
49470,-212.72191
49471,-33.462677
49472,-39.370377
49473,-40.66895
49474,-140.8374
49475,-126.6644
49476,-148.20703
49477,-218.24667
49478,-150.30032
49479,-31.105515
49480,-134.15448
49481,-143.61037
49482,-44.428955
49483,-149.03323
49484,-130.60466
49485,-133.17094
49486,-169.68767
49487,-40.66794
49488,-348.3106
49489,-438.6779
49490,-338.5468
49491,-153.47958
49492,-131.1905
49493,-30.593716
49494,-347.00812
49495,-275.49585
49496,-30.83303
49497,-36.515015
49498,-20.499586
49499,-29.012114
49500,-26.797089
49501,-196.36305
49502,-182.59515
49503,-29.30303
49504,-232.44263
49505,-312.35394
49506,-25.721949
49507,-158.09566
49508,-22.340096
49509,-32.84875
49510,-31.722755
49511,-138.11958
49512,-33.72561
49513,-125.62576
49514,-133.03227
49515,-235.01512
49516,-48.17838
49517,-118.66044
49518,-332.07416
49519,-31.39219
49520,-133.58514
49521,-42.38754
49522,-133.60426
49523,-156.2985
49524,-212.4371
49525,-175.8094
49526,-293.30682
49527,-327.7846
49528,-33.148083
49529,-217.5415
49530,-20.93691
49531,-145.79315
49532,-33.69302
49533,-320.8598
49534,-177.66109
49535,-175.13165
49536,-312.87076
49537,-128.43207
49538,-173.38147
49539,-341.4837
49540,-269.41602
49541,-27.896717
49542,-32.53323
49543,-207.0177
49544,-29.121168
49545,-140.00877
49546,-132.96486
49547,-196.58145
49548,-255.67099
49549,-47.72665
49550,-190.34773
49551,-157.03363
49552,-151.40569
49553,-31.052286
49554,-21.135014
49555,-140.2027
49556,-282.78784
49557,-146.4523
49558,-145.50734
49559,-300.51428
49560,-18.316612
49561,-186.45645
49562,-12.597742
49563,-322.12558
49564,-190.63531
49565,-225.79192
49566,-231.77403
49567,-26.073952
49568,-17.657974
49569,-354.3747
49570,-20.474792
49571,-15.821142
49572,-31.331161
49573,-15.900818
49574,-23.99819
49575,-19.267078
49576,-144.77682
49577,-30.388012
49578,-154.13622
49579,-17.601719
49580,-36.332115
49581,-50.544544
49582,-137.16415
49583,-314.3138
49584,-36.640022
49585,-20.257578
49586,-464.01688
49587,-231.44785
49588,-140.02434
49589,-162.17072
49590,-152.85074
49591,-24.314844
49592,-165.48407
49593,-25.103643
49594,-346.78644
49595,-260.4248
49596,-507.14655
49597,-320.2282
49598,-22.299856
49599,-29.13545
49600,-225.78613
49601,-31.495647
49602,-179.69624
49603,-9.290108
49604,-146.16357
49605,-502.5414
49606,-225.17218
49607,-22.186684
49608,-155.12886
49609,-25.61457
49610,-36.333473
49611,-523.6157
49612,-139.41379
49613,-21.290611
49614,-221.17717
49615,-29.785704
49616,-186.05287
49617,-329.68628
49618,-43.40278
49619,-181.56247
49620,-133.62718
49621,-151.89754
49622,-162.5184
49623,-381.90387
49624,-335.761
49625,-253.6448
49626,-314.2153
49627,-158.57848
49628,-221.50896
49629,-358.372
49630,-185.67477
49631,-263.3114
49632,-24.674377
49633,-24.78501
49634,-22.90712
49635,-205.16354
49636,-28.844067
49637,-24.031021
49638,-23.3562
49639,-453.89615
49640,-393.54977
49641,-524.19916
49642,-157.44325
49643,-305.33435
49644,-135.57294
49645,-362.2904
49646,-26.604208
49647,-30.99204
49648,-277.60315
49649,-28.627974
49650,-136.5817
49651,-23.349564
49652,-27.350796
49653,-283.19672
49654,-460.93573
49655,-331.62085
49656,-219.01501
49657,-260.51935
49658,-253.97687
49659,-434.05884
49660,-469.30542
49661,-393.86334
49662,-128.0349
49663,-154.46072
49664,-330.9263
49665,-155.85733
49666,-350.7561
49667,-130.21782
49668,-232.26619
49669,-146.34949
49670,-135.4222
49671,-49.48403
49672,-537.386
49673,-216.41174
49674,-302.8871
49675,-51.141937
49676,-231.66054
49677,-177.45132
49678,-29.713726
49679,-204.59006
49680,-201.06049
49681,-190.89714
49682,-177.19185
49683,-203.9862
49684,-216.49597
49685,-319.27637
49686,-198.12326
49687,-33.77931
49688,-304.09753
49689,-432.55664
49690,-27.59055
49691,-36.03932
49692,-353.14478
49693,-127.721176
49694,-44.347534
49695,-27.195282
49696,-362.71463
49697,-37.371147
49698,-195.76749
49699,-164.89569
49700,-254.33807
49701,-44.01716
49702,-206.47389
49703,-20.162436
49704,-27.45851
49705,-35.255783
49706,-151.0307
49707,-166.00673
49708,-443.8022
49709,-338.69547
49710,-409.165
49711,-163.7102
49712,-3.926258
49713,-227.62863
49714,-167.43367
49715,-29.633785
49716,-28.126055
49717,-25.408913
49718,-21.155172
49719,-214.57918
49720,-30.42054
49721,-5.5703926
49722,-27.795715
49723,-195.77408
49724,-202.75302
49725,-161.33023
49726,-130.05432
49727,-161.0366
49728,-37.979298
49729,-239.89471
49730,-38.11882
49731,-27.024708
49732,-166.04861
49733,-28.566753
49734,-158.17816
49735,-140.49208
49736,-28.543116
49737,-153.8876
49738,-19.617516
49739,38.282658
49740,-150.90305
49741,-503.75568
49742,-136.73006
49743,-321.93628
49744,-278.90735
49745,-140.38657
49746,-350.6682
49747,-19.156116
49748,-265.98578
49749,-34.230217
49750,-23.822392
49751,-35.32875
49752,-322.75644
49753,-140.95795
49754,-497.2093
49755,-311.6077
49756,-315.92444
49757,-290.8042
49758,-239.67519
49759,-223.80792
49760,-28.568804
49761,-25.27776
49762,-247.62428
49763,-260.08206
49764,-515.6974
49765,-22.874529
49766,-419.53488
49767,-175.0256
49768,-171.29794
49769,-173.20316
49770,-25.30695
49771,-218.05353
49772,-130.91333
49773,-141.47502
49774,-51.892326
49775,-45.620354
49776,-147.81999
49777,-20.417
49778,-135.45374
49779,-152.56033
49780,-166.75708
49781,-122.53965
49782,-140.02403
49783,-44.06323
49784,-61.01935
49785,-31.378756
49786,-134.33342
49787,-36.19188
49788,-30.892931
49789,-29.347622
49790,-29.255985
49791,-191.10425
49792,-175.9072
49793,-138.73915
49794,-157.56392
49795,-23.727873
49796,-22.510391
49797,-47.16464
49798,-22.541683
49799,-42.859215
49800,-267.21362
49801,-149.71544
49802,-33.87742
49803,-136.04178
49804,-165.94244
49805,-162.37103
49806,-27.300503
49807,-134.89142
49808,-132.51926
49809,-144.0433
49810,-22.41968
49811,-129.54633
49812,-197.30334
49813,-48.560917
49814,-436.1808
49815,-183.54204
49816,-157.51508
49817,-204.38359
49818,-159.7437
49819,-164.00854
49820,-17.84744
49821,-164.63142
49822,0.41792297
49823,-140.2042
49824,3.335968
49825,-159.9461
49826,-31.559113
49827,-26.778889
49828,-147.29128
49829,-51.114265
49830,-156.9413
49831,-29.008413
49832,-55.757397
49833,-156.75938
49834,-240.25038
49835,-128.97433
49836,-136.64856
49837,-45.198044
49838,-175.50618
49839,-295.59094
49840,-66.36655
49841,-27.905746
49842,-128.78006
49843,-139.0437
49844,-210.77786
49845,-179.99828
49846,-128.57549
49847,-147.81664
49848,-51.347595
49849,-143.72742
49850,-43.574234
49851,-219.05943
49852,-168.833
49853,-29.091251
49854,-218.6094
49855,-25.694519
49856,-148.15283
49857,-171.00937
49858,-183.8139
49859,-161.1384
49860,-20.14265
49861,-123.55401
49862,-184.34114
49863,-31.32876
49864,-128.61998
49865,-27.526855
49866,-17.415712
49867,-167.1713
49868,-162.27844
49869,-278.5983
49870,-139.4314
49871,-43.529366
49872,-170.49564
49873,-251.6146
49874,-317.10632
49875,-351.2791
49876,-190.43369
49877,-120.38959
49878,-140.13454
49879,-34.653416
49880,-32.232574
49881,-530.223
49882,-135.48114
49883,-184.68405
49884,-145.27066
49885,-216.55196
49886,-28.254986
49887,-202.7871
49888,-208.0008
49889,-127.03203
49890,-155.03775
49891,-175.14478
49892,-22.070501
49893,-36.350754
49894,-129.23048
49895,-23.869627
49896,-36.612804
49897,-265.22363
49898,-388.7192
49899,-30.393623
49900,-27.807995
49901,-133.71762
49902,-27.620764
49903,-184.8046
49904,-197.74593
49905,-38.57211
49906,-32.660572
49907,-141.99588
49908,-42.49766
49909,-33.50985
49910,-68.36391
49911,-193.80371
49912,-40.526787
49913,-219.90802
49914,-172.88483
49915,-40.76791
49916,-41.79841
49917,-26.587128
49918,-25.685802
49919,-25.938442
49920,-56.648857
49921,-47.93547
49922,-40.479645
49923,-212.83755
49924,-179.50668
49925,-166.86024
49926,-357.24176
49927,-236.53845
49928,-136.12067
49929,-283.70734
49930,-311.6909
49931,-29.324526
49932,-30.788244
49933,-29.80096
49934,-29.833548
49935,-160.42422
49936,-271.42896
49937,-338.79688
49938,-276.11978
49939,-31.297878
49940,-29.965664
49941,-29.345499
49942,-277.33435
49943,-141.74982
49944,-126.42726
49945,-241.12505
49946,-119.202484
49947,-195.57468
49948,-28.303738
49949,-205.09506
49950,-295.26962
49951,-350.6383
49952,-165.212
49953,-125.89574
49954,-40.915703
49955,-137.13963
49956,-180.3471
49957,-210.74384
49958,-30.6759
49959,-143.69986
49960,-211.81776
49961,-170.7695
49962,-258.4671
49963,-37.858475
49964,-27.367508
49965,-261.01733
49966,-30.21361
49967,-185.31677
49968,-295.75067
49969,-154.44691
49970,-125.44249
49971,-378.97833
49972,-178.00954
49973,-239.89055
49974,-163.75842
49975,-161.72218
49976,-267.41565
49977,-160.77054
49978,-151.41986
49979,-299.6671
49980,-227.08003
49981,-206.23917
49982,-450.92377
49983,-283.25903
49984,-216.55014
49985,-161.64107
49986,-137.35878
49987,-159.80542
49988,-198.45502
49989,-36.611187
49990,-45.17521
49991,-328.13617
49992,-45.575844
49993,-46.81194
49994,-43.34766
49995,-162.81903
49996,-228.3295
49997,-325.0522
49998,-129.26843
49999,-130.89424
50000,-166.1986
50001,-161.40945
50002,-280.528
50003,-253.24841
50004,-390.92905
50005,-288.71106
50006,-231.90005
50007,-154.41292
50008,-382.6621
50009,-342.4558
50010,-464.5938
50011,-285.1803
50012,-384.19803
50013,-181.12924
50014,-216.18018
50015,-137.31781
50016,-132.6219
50017,21.670193
50018,-126.51206
50019,-211.96509
50020,-306.36792
50021,-275.90326
50022,-154.30737
50023,-176.4047
50024,-375.84915
50025,-424.97617
50026,33.2924
50027,-338.85748
50028,-279.57178
50029,-188.29483
50030,-326.82806
50031,36.901978
50032,-195.79724
50033,-256.81003
50034,-338.32343
50035,-237.63037
50036,-212.1585
50037,-159.36687
50038,-240.46387
50039,-180.24796
50040,29.802124
50041,-332.53674
50042,-227.44543
50043,-278.75885
50044,-213.42242
50045,-180.70723
50046,-214.38216
50047,-211.79016
50048,38.72368
50049,-128.68898
50050,-243.79242
50051,32.716694
50052,-301.91257
50053,-259.55798
50054,-403.21115
50055,-152.45499
50056,-228.52774
50057,-238.3811
50058,-295.76715
50059,-162.95105
50060,-465.8752
50061,24.688313
50062,4.3365173
50063,-166.14569
50064,-304.7082
50065,-141.08974
50066,-320.9969
50067,-206.66075
50068,30.08257
50069,-355.25372
50070,-333.16022
50071,-205.43182
50072,-302.75256
50073,-328.99088
50074,-255.8221
50075,-254.16876
50076,-151.45686
50077,-250.87657
50078,-258.7439
50079,-275.30334
50080,-380.49155
50081,-224.17401
50082,-168.97597
50083,-227.66565
50084,-392.26874
50085,21.498894
50086,-464.44012
50087,-224.34697
50088,-333.49515
50089,-270.67914
50090,-241.38551
50091,-347.78
50092,-461.12177
50093,-300.31277
50094,-180.6113
50095,-258.28912
50096,-294.15555
50097,-170.21594
50098,-275.31955
50099,23.203562
50100,-163.7272
50101,-208.12775
50102,-281.74457
50103,-475.66498
50104,-352.54514
50105,4.7557716
50106,25.240498
50107,-231.40407
50108,-191.57307
50109,-194.78442
50110,-150.1279
50111,-3.0715237
50112,-172.97693
50113,-228.81892
50114,-203.95721
50115,-128.08275
50116,-150.0036
50117,4.031395
50118,-221.11441
50119,-195.16464
50120,-186.98544
50121,-128.22195
50122,-100.43524
50123,-228.37328
50124,-501.96033
50125,-133.67271
50126,-24.846325
50127,-230.73166
50128,-145.3469
50129,-141.69473
50130,-329.1976
50131,-296.544
50132,-345.05933
50133,-12.900967
50134,-292.58624
50135,-4.8608017
50136,-153.12436
50137,-147.7507
50138,-184.71095
50139,-10.248474
50140,-26.111923
50141,-185.7508
50142,3.4840508
50143,-169.85968
50144,-2.154192
50145,-206.17197
50146,-289.8861
50147,-134.74634
50148,-201.80688
50149,-467.9696
50150,-200.246
50151,-2.8633404
50152,-168.10052
50153,-509.58264
50154,-401.7647
50155,-214.0191
50156,-158.00793
50157,-245.842
50158,-256.64645
50159,-392.35828
50160,-14.793696
50161,-17.12015
50162,-327.30994
50163,-241.89137
50164,-349.11707
50165,-329.52948
50166,-267.60956
50167,-212.72154
50168,-203.77621
50169,-149.72868
50170,-135.75507
50171,-189.54984
50172,-93.12532
50173,-252.87541
50174,-200.45865
50175,-313.40466
50176,-431.64487
50177,-208.88983
50178,-344.10095
50179,-500.92654
50180,-325.0849
50181,-186.89395
50182,-383.51593
50183,-150.76555
50184,-203.40254
50185,-265.17728
50186,-220.26051
50187,1.0443516
50188,-19.78794
50189,-17.884552
50190,-173.91255
50191,-182.49759
50192,-137.59305
50193,-136.47566
50194,-239.26369
50195,-509.73254
50196,-157.37886
50197,-167.70114
50198,-14.769764
50199,-186.41293
50200,-258.222
50201,-126.44245
50202,3.7962055
50203,-272.7476
50204,-273.70932
50205,-250.85172
50206,-292.96515
50207,-440.6196
50208,-206.1401
50209,-171.05316
50210,-462.82574
50211,31.76332
50212,-261.0874
50213,-145.35248
50214,-367.2992
50215,-132.11252
50216,-238.22765
50217,7.17214
50218,-231.83495
50219,-470.52368
50220,-279.53925
50221,-2.7814732
50222,-17.846817
50223,21.119392
50224,3.2786427
50225,-19.280437
50226,1.725174
50227,-17.32426
50228,-160.82558
50229,-2.005827
50230,-8.581377
50231,-156.15778
50232,13.497009
50233,-200.76492
50234,-164.41061
50235,-161.95955
50236,-129.92972
50237,-5.073717
50238,-129.52928
50239,-143.07002
50240,0.12439728
50241,-135.8679
50242,-321.86105
50243,27.817503
50244,-388.4683
50245,-345.4067
50246,-293.6817
50247,-161.16489
50248,-141.91766
50249,-2.5102367
50250,-146.56322
50251,-207.68665
50252,-197.98215
50253,-139.4086
50254,-270.6381
50255,8.138447
50256,-167.1832
50257,-210.55493
50258,-14.526814
50259,-165.26573
50260,-105.34473
50261,-150.707
50262,-149.06084
50263,-27.649801
50264,-160.64865
50265,-22.6365
50266,-144.4064
50267,-11.098653
50268,-185.53687
50269,-441.97925
50270,-224.60458
50271,-25.743998
50272,-289.12347
50273,-164.36499
50274,-378.23853
50275,-345.38184
50276,-163.29001
50277,-206.83624
50278,-482.2899
50279,-284.45062
50280,-176.02873
50281,-18.272812
50282,-19.634731
50283,-144.28033
50284,-248.52309
50285,-269.711
50286,-133.72426
50287,-28.373672
50288,-158.19206
50289,-135.17297
50290,-163.48166
50291,-347.95813
50292,-398.71976
50293,-169.48196
50294,-12.539176
50295,-208.07831
50296,-128.99089
50297,-23.616947
50298,-23.774872
50299,-150.79001
50300,-267.75958
50301,-24.899889
50302,-187.78085
50303,-24.93298
50304,-10.528642
50305,37.223938
50306,-8.127165
50307,-240.43388
50308,-352.17297
50309,-248.35472
50310,-326.4773
50311,-331.9718
50312,-268.3777
50313,-463.96588
50314,-204.59496
50315,-358.11124
50316,-133.25592
50317,-413.0085
50318,-256.3477
50319,36.339264
50320,-415.4
50321,-277.01367
50322,-325.37112
50323,-312.8557
50324,-172.16064
50325,-196.17508
50326,-303.78973
50327,-173.9563
50328,-49.037712
50329,-352.5793
50330,-23.593082
50331,-190.41608
50332,-30.067324
50333,-22.11459
50334,-32.06581
50335,-129.6465
50336,-181.98056
50337,-24.425682
50338,-502.97266
50339,-24.632542
50340,-240.47955
50341,-28.23188
50342,-309.90268
50343,-209.0702
50344,-280.16626
50345,-20.804737
50346,-208.0293
50347,-155.01866
50348,-444.50635
50349,-256.28326
50350,-234.75449
50351,-126.85348
50352,-155.49767
50353,-176.35541
50354,-194.68457
50355,-155.19505
50356,-138.45013
50357,-175.06284
50358,-206.74585
50359,-175.5257
50360,-190.53564
50361,-162.89804
50362,-165.67198
50363,-12.465193
50364,-173.49368
50365,-21.055206
50366,-410.54428
50367,-29.700085
50368,-38.693993
50369,-139.29103
50370,-25.889885
50371,-506.91882
50372,-20.868637
50373,-254.76834
50374,-30.822304
50375,-386.15176
50376,-134.18962
50377,-244.62541
50378,-165.1724
50379,-151.65208
50380,-367.0157
50381,-148.61336
50382,-170.28506
50383,-298.29486
50384,-326.955
50385,-290.77332
50386,-218.05798
50387,-134.83098
50388,-298.68
50389,-320.27582
50390,-245.57661
50391,-258.94177
50392,-236.71722
50393,-10.24535
50394,-145.7123
50395,-252.02261
50396,-369.35553
50397,-187.25763
50398,-35.388767
50399,-42.213345
50400,-246.3907
50401,-33.745785
50402,-189.68839
50403,-171.66164
50404,-203.2335
50405,-207.9397
50406,-306.5255
50407,-127.02015
50408,-249.89499
50409,-152.53128
50410,-292.03653
50411,-242.39006
50412,-185.79822
50413,-130.3192
50414,-255.37946
50415,-34.00732
50416,-134.69994
50417,-132.7665
50418,-162.2774
50419,-34.924847
50420,-203.41135
50421,-44.994457
50422,-30.386236
50423,-151.50499
50424,-160.26785
50425,-142.99289
50426,-245.47302
50427,-285.58685
50428,-310.06104
50429,-136.8192
50430,-132.61919
50431,-216.43948
50432,-26.047808
50433,-125.656906
50434,-165.96506
50435,-33.58105
50436,-30.116999
50437,-140.8899
50438,-311.01697
50439,-133.71426
50440,-137.79742
50441,-340.06616
50442,-191.9686
50443,-36.591866
50444,-29.400576
50445,-416.8368
50446,-136.97217
50447,-30.818453
50448,-22.833714
50449,-261.2837
50450,-231.70683
50451,-492.3665
50452,-209.12282
50453,-185.98578
50454,-265.7473
50455,-158.09608
50456,-42.1563
50457,-206.13376
50458,-322.88123
50459,-152.59491
50460,-163.0267
50461,-174.64954
50462,-285.89032
50463,-48.95958
